application_number,brand_name,generic_name,company,approval_year,submission_class
NDA020005,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019892,DILAUDID,HYDROMORPHONE HYDROCHLORIDE,Rhodes Pharmaceuticals LLC,1992,Type 3 - New Dosage Form
NDA020014,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019978,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020031,PAXIL,PAROXETINE HYDROCHLORIDE,Apotex Corp,1992,Type 1 - New Molecular Entity
NDA019700,ACULAR,KETOROLAC TROMETHAMINE,"Allergan, Inc.",1992,Type 3 - New Dosage Form
NDA020182,CARNITOR,LEVOCARNITINE,"Leadiant Biosciences, Inc.",1992,Type 3 - New Dosage Form
NDA019548,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA050688,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019891,DILAUDID,HYDROMORPHONE HYDROCHLORIDE,Rhodes Pharmaceuticals LLC,1992,Type 3 - New Dosage Form
NDA020207,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020098,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA050683,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020063,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020103,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019940,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA019787,NORVASC,AMLODIPINE BESYLATE,Viatris Specialty LLC,1992,Type 1 - New Molecular Entity
NDA019899,N/A,N/A,N/A,1992,Type 4 - New Combination
NDA020051,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019962,TOPROL XL,METOPROLOL SUCCINATE,"Melinta Therapeutics, LLC",1992,Type 2 - New Active Ingredient
NDA018841,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA019982,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA020055,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019617,PREPIDIL,DINOPROSTONE,Pharmacia & Upjohn Company LLC,1992,Type 3 - New Dosage Form
NDA019660,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA050687,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020013,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA019604,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019734,CARDENE IV,NICARDIPINE HYDROCHLORIDE,Baxter Healthcare Corporation,1992,Type 3 - New Dosage Form
NDA019697,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020199,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA020087,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019807,N/A,N/A,N/A,1992,Type 4 - New Combination
NDA019261,N/A,N/A,N/A,1992,Type 4 - New Combination
NDA020161,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,ICU Medical Inc.,1992,Type 3 - New Dosage Form
NDA020192,N/A,N/A,N/A,1992,Type 1 - New Molecular Entity
NDA020209,OXISTAT,OXICONAZOLE NITRATE,"ANI Pharmaceuticals, Inc.",1992,Type 3 - New Dosage Form
NDA019651,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019983,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020075,LIORESAL (BACLOFEN),BACLOFEN,Amneal Pharmaceuticals LLC,1992,Type 3 - New Dosage Form
NDA019773,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA019775,N/A,N/A,N/A,1992,Type 3 - New Dosage Form
NDA020326,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA019921,OCUFLOX,OFLOXACIN,"Allergan, Inc.",1993,Type 3 - New Dosage Form
NDA020123,OMNISCAN,GADODIAMIDE,GE Healthcare Inc.,1993,Type 1 - New Molecular Entity
NDA020090,DIFLUCAN,FLUCONAZOLE,Roerig,1993,Type 3 - New Dosage Form
NDA020134,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020235,NEURONTIN,GABAPENTIN,Parke-Davis Div of Pfizer Inc,1993,Type 1 - New Molecular Entity
NDA050698,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020189,FELBATOL,FELBAMATE,Viatris Specialty LLC,1993,Type 1 - New Molecular Entity
NDA020137,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
BLA103471,BETASERON,INTERFERON BETA-1B,Bayer HealthCare Pharmaceuticals Inc.,1993,Type 1 - New Molecular Entity
NDA020184,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
BLA103532,PULMOZYME,DORNASE ALFA,"Genentech, Inc.",1993,Type 1 - New Molecular Entity
NDA019183,CARAFATE,SUCRALFATE,"Allergan, Inc.",1993,Type 3 - New Dosage Form
NDA019304,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020176,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020264,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020219,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020151,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020258,APRACLONIDINE,APRACLONIDINE,Sandoz Inc,1993,Type 3 - New Dosage Form
NDA020279,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020200,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020213,MIOCHOL E,ACETYLCHOLINE CHLORIDE,Bausch & Lomb Incorporated,1993,Type 3 - New Dosage Form
NDA020142,N/A,N/A,N/A,1993,Type 2 - New Active Ingredient
NDA019650,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA050684,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA020070,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA019649,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020210,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
BLA020304,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020315,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA019762,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA019942,INTRALIPID,I. V. FAT EMULSION,Baxter Healthcare Corporation,1993,Type 3 - New Dosage Form
NDA020288,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020186,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,"Teva Pharmaceuticals USA, Inc.",1993,Type 4 - New Combination
NDA020136,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020273,CALCIPOTRIENE,CALCIPOTRIENE,Prasco Laboratories,1993,Type 1 - New Molecular Entity
NDA020330,TIMOPTIC-XE,TIMOLOL MALEATE,Bausch & Lomb Incorporated,1993,Type 3 - New Dosage Form
NDA020049,PENTASA,MESALAMINE,"Takeda Pharmaceuticals America, Inc.",1993,Type 3 - New Dosage Form
NDA020191,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020091,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA020239,N/A,N/A,N/A,1993,Type 1 - New Molecular Entity
NDA019658,CLARITIN,LORATADINE,Bayer HealthCare LLC,1993,Type 1 - New Molecular Entity
NDA020289,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020225,N/A,N/A,N/A,1993,Type 3 - New Dosage Form
NDA020272,RISPERDAL,RISPERIDONE,"Janssen Pharmaceuticals, Inc.",1993,Type 1 - New Molecular Entity
NDA050671,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,Baxter Healthcare Corporation,1993,Type 3 - New Dosage Form
NDA020355,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020067,NAPROXEN,NAPROXEN,Zameer Pharmaceuticals LLC,1994,Type 3 - New Dosage Form
NDA020204,ALEVE GELCAPS,NAPROXEN SODIUM,Bayer HealthCare LLC.,1994,Type 3 - New Dosage Form
NDA020329,GLUCOTROL XL,GLIPIZIDE,Roerig,1994,Type 3 - New Dosage Form
NDA020095,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020303,N/A,N/A,N/A,1994,Type 4 - New Combination
NDA050653,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020226,NAPHCON A,NAPHAZOLINE HYDROCHLORIDE AND PHENIRAMINE MALEATE,"Alcon Laboratories, Inc.",1994,Type 4 - New Combination
NDA020058,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020340,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA050708,PROGRAF,TACROLIMUS,"Astellas Pharma US, Inc.",1994,Type 1 - New Molecular Entity
NDA020121,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020256,NEUROLITE,BICISATE DIHYDROCHLORIDE,"Lantheus Medical Imaging, Inc.",1994,Type 1 - New Molecular Entity
NDA020323,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020084,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020408,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020243,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020135,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020126,PRUDOXIN,DOXEPIN HYDROCHLORIDE,Mylan Pharmaceuticals Inc.,1994,Type 3 - New Dosage Form
NDA020363,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA050705,N/A,N/A,N/A,1994,Type 4 - New Combination
NDA020249,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020418,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA050709,PROGRAF,TACROLIMUS,"Astellas Pharma US, Inc.",1994,Type 3 - New Dosage Form
NDA020214,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA050693,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020287,FRAGMIN,DALTEPARIN SODIUM,Pfizer Laboratories Div Pfizer Inc,1994,Type 1 - New Molecular Entity
NDA020412,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020251,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020474,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA019841,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
BLA103411,ONCASPAR,PEGASPARGASE,Servier Pharmaceuticals LLC,1994,Type 3 - New Dosage Form
NDA019806,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA019872,TYLENOL 8 HR ARTHRITIS PAIN,ACETAMINOPHEN,Kenvue Brands LLC,1994,Type 3 - New Dosage Form
NDA020343,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020286,N/A,N/A,N/A,1994,Type 4 - New Combination
NDA020236,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
BLA020367,CEREZYME,IMIGLUCERASE,Genzyme Corporation,1994,Type 1 - New Molecular Entity
NDA019746,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
BLA103575,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020337,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020336,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA020152,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA050672,N/A,N/A,N/A,1994,Type 3 - New Dosage Form
NDA019670,CLARITIN-D 12 HOUR,LORATADINE AND PSEUDOEPHEDRINE SULFATE,Bayer HealthCare LLC.,1994,Type 4 - New Combination
NDA020222,COLESTID,COLESTIPOL HYDROCHLORIDE,Pharmacia & Upjohn Company LLC,1994,Type 3 - New Dosage Form
NDA020392,CYSTAGON,CYSTEAMINE BITARTRATE,Mylan Pharmaceuticals Inc.,1994,Type 1 - New Molecular Entity
NDA020233,N/A,N/A,N/A,1994,Type 1 - New Molecular Entity
NDA020241,LAMICTAL,LAMOTRIGINE,GlaxoSmithKline LLC,1994,Type 1 - New Molecular Entity
NDA020314,OCTREOSCAN,INDIUM IN -111 PENTETREOTIDE,Curium US LLC,1994,Type 1 - New Molecular Entity
NDA020237,SALAGEN,PILOCARPINE HYDROCHLORIDE,Advanz Pharma (US) Corp.,1994,Type 3 - New Dosage Form
NDA020394,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020551,N/A,N/A,N/A,1995,Type 2 - New Active Ingredient
NDA020357,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020476,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA050718,DOXORUBICIN HYDROCHLORIDE LIPOSOME,DOXORUBICIN HYDROCHLORIDE LIPOSOME,Baxter Healthcare Company,1995,Type 3 - New Dosage Form
NDA020520,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020393,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020599,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020488,MAGNESIUM SULFATE IN DEXTROSE,MAGNESIUM SULFATE IN DEXTROSE,"Hospira, Inc.",1995,Type 3 - New Dosage Form
NDA020439,BETIMOL,TIMOLOL,Thea Pharma Inc.,1995,Type 2 - New Active Ingredient
NDA020500,MEPRON,ATOVAQUONE,GlaxoSmithKline LLC,1995,Type 3 - New Dosage Form
NDA020482,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020406,PREVACID,LANSOPRAZOLE,"Takeda Pharmaceuticals America, Inc.",1995,Type 1 - New Molecular Entity
NDA050724,N/A,N/A,N/A,1995,Type 2 - New Active Ingredient
NDA020356,NISOLDIPINE,NISOLDIPINE,Prasco Laboratories,1995,Type 1 - New Molecular Entity
NDA020596,EPIVIR,LAMIVUDINE,ViiV Healthcare Company,1995,Type 3 - New Dosage Form
NDA020444,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020487,VALTREX,VALACYCLOVIR HYDROCHLORIDE,GlaxoSmithKline LLC,1995,Type 2 - New Active Ingredient
NDA020411,CERVIDIL,DINOPROSTONE,Ferring Pharmaceuticals Inc.,1995,Type 3 - New Dosage Form
NDA020313,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020451,PHOTOFRIN,PORFIMER SODIUM,"Pinnacle Biologics, Inc.",1995,Type 1 - New Molecular Entity
NDA020281,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020364,LOTREL,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,Novartis Pharmaceuticals Corporation,1995,Type 4 - New Combination
BLA020522,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA050703,N/A,N/A,N/A,1995,Type 2 - New Active Ingredient
NDA020478,ULTANE,SEVOFLURANE,AbbVie Inc.,1995,Type 1 - New Molecular Entity
NDA020489,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020421,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020316,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020429,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020403,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020491,CORVERT,IBUTILIDE FUMARATE,Pharmacia & Upjohn Company LLC,1995,Type 1 - New Molecular Entity
NDA019963,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020401,DILTIAZEM HYDROCHLORIDE EXTENDED RELEASE,DILTIAZEM HYDROCHLORIDE,Oceanside Pharmaceuticals,1995,Type 3 - New Dosage Form
NDA020312,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA050685,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020541,ARIMIDEX,ANASTROZOLE,"ANI Pharmaceuticals, Inc.",1995,Type 1 - New Molecular Entity
NDA020518,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020297,COREG,CARVEDILOL,Waylis Therapeutics LLC,1995,Type 1 - New Molecular Entity
NDA020212,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA050710,ZITHROMAX,AZITHROMYCIN DIHYDRATE,Pfizer Laboratories Div Pfizer Inc,1995,Type 3 - New Dosage Form
NDA020132,IMITREX,SUMATRIPTAN,GlaxoSmithKline LLC,1995,Type 3 - New Dosage Form
NDA050716,NEORAL,CYCLOSPORINE,Novartis Pharmaceuticals Corporation,1995,Type 3 - New Dosage Form
NDA020221,ETHYOL,AMIFOSTINE,Legacy Pharma USA Inc.,1995,Type 1 - New Molecular Entity
NDA050715,NEORAL,CYCLOSPORINE,Novartis Pharmaceuticals Corporation,1995,Type 3 - New Dosage Form
NDA020628,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA020438,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA050686,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020398,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020220,ULTRAVIST,IOPROMIDE,Bayer HealthCare Pharmaceuticals Inc.,1995,Type 1 - New Molecular Entity
NDA050722,CELLCEPT,MYCOPHENOLATE MOFETIL,"Genentech, Inc.",1995,Type 1 - New Molecular Entity
NDA050678,N/A,N/A,N/A,1995,Type 1 - New Molecular Entity
NDA019955,DDAVP,DESMOPRESSIN ACETATE,Ferring Pharmaceuticals Inc.,1995,Type 3 - New Dosage Form
NDA020379,CAVERJECT,ALPROSTADIL,Pharmacia & Upjohn Company LLC,1995,Type 3 - New Dosage Form
NDA020531,METRONIDAZOLE,METRONIDAZOLE,Mayne Pharma Inc.,1995,Type 3 - New Dosage Form
NDA020517,LUPRON DEPOT,LEUPROLIDE ACETATE,AbbVie Inc.,1995,Type 3 - New Dosage Form
NDA020402,ADVIL LIQUI-GELS,IBUPROFEN,"Lil Drug Store Products, Inc",1995,Type 3 - New Dosage Form
NDA019835,ZYRTEC HIVES,CETIRIZINE HYDROCHLORIDE,Kenvue Brands LLC,1995,Type 1 - New Molecular Entity
NDA020409,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020377,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020428,AZELEX,AZELAIC ACID,"Almirall, LLC",1995,Type 1 - New Molecular Entity
NDA020499,N/A,N/A,N/A,1995,Type 3 - New Dosage Form
NDA020627,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA020544,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA050711,ZITHROMAX,AZITHROMYCIN DIHYDRATE,Pfizer Laboratories Div Pfizer Inc,1996,Type 3 - New Dosage Form
NDA020634,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA020528,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA050706,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA020372,MYOVIEW,TETROFOSMIN,Medi-Physics Inc. dba GE Healthcare,1996,Type 1 - New Molecular Entity
NDA020504,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"Actavis Pharma, Inc.",1996,Type 3 - New Dosage Form
NDA020505,TOPAMAX,TOPIRAMATE,"Janssen Pharmaceuticals, Inc.",1996,Type 1 - New Molecular Entity
NDA020702,LIPITOR,ATORVASTATIN CALCIUM,Viatris Specialty LLC,1996,Type 1 - New Molecular Entity
NDA020616,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA020576,CYSTADANE,BETAINE,Recordati Rare Diseases,1996,Type 1 - New Molecular Entity
NDA020668,N/A,N/A,N/A,1996,Type 4 - New Combination
NDA020511,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA020578,ZOLADEX,GOSERELIN,TerSera Therapeutics LLC,1996,Type 3 - New Dosage Form
NDA020193,ELMIRON,PENTOSAN POLYSULFATE SODIUM,"Janssen Pharmaceuticals, Inc.",1996,Type 1 - New Molecular Entity
NDA020664,CABERGOLINE,CABERGOLINE,Mylan Pharmaceuticals Inc.,1996,Type 1 - New Molecular Entity
BLA020162,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA019931,SODIUM SULFACETAMIDE,SODIUM SULFACETAMIDE,Oceanside Pharmaceuticals,1996,Type 3 - New Dosage Form
NDA020588,RISPERIDONE,RISPERIDONE,"Janssen Pharmaceutical, Inc.",1996,Type 3 - New Dosage Form
NDA020554,CALCIPOTRIENE,CALCIPOTRIENE,Prasco Laboratories,1996,Type 3 - New Dosage Form
NDA020635,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA050679,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA020704,CLARITIN REDITABS,LORATADINE,Bayer Healthcare LLC.,1996,Type 3 - New Dosage Form
NDA020479,GASTROCROM,CROMOLYN SODIUM,Viatris Specialty LLC,1996,Type 3 - New Dosage Form
NDA020671,HYCAMTIN,TOPOTECAN HYDROCHLORIDE,Novartis Pharmaceuticals Corporation,1996,Type 1 - New Molecular Entity
NDA020571,CAMPTOSAR,IRINOTECAN HYDROCHLORIDE,Pharmacia & Upjohn Company LLC,1996,Type 1 - New Molecular Entity
NDA020397,ZANAFLEX,TIZANIDINE HYDROCHLORIDE,"Covis Pharma US, Inc",1996,Type 1 - New Molecular Entity
NDA020577,ELLIOTTS B,"SODIUM CATION, SODIUM BICARBONATE, ANHYDROUS DEXTROSE, MAGNESIUM SULFATE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM PHOSPHATE","Lukare Medical, LLC",1996,Type 3 - New Dosage Form
NDA020630,ULTIVA,REMIFENTANIL HYDROCHLORIDE,Mylan Institutional LLC,1996,Type 1 - New Molecular Entity
NDA020470,CLARITIN-D 24 HOUR,LORATADINE AND PSEUDOEPHEDRINE SULFATE,Bayer HealthCare LLC.,1996,Type 3 - New Dosage Form
NDA019815,N/A,N/A,N/A,1996,Type 1 - New Molecular Entity
NDA020539,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA020575,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA050673,N/A,N/A,N/A,1996,Type 3 - New Dosage Form
NDA020573,BUPHENYL,SODIUM PHENYLBUTYRATE,"Horizon Therapeutics USA, Inc.",1996,Type 1 - New Molecular Entity
NDA020457,ETOPOPHOS,ETOPOSIDE PHOSPHATE,"H2-Pharma, LLC",1996,Type 2 - New Active Ingredient
